Step_1-MinReturn,Step_0-AverageDiscountedReturn,Step_1-AverageCtrlCost,Step_0-AverageReturn,Time,Step_0-MaxForwardReturn,Time-SampleProc,Step_1-MaxForwardReturn,Step_1-AveragePolicyStd,Itr,Time-TotalInner,Step_0-MinForwardReturn,Step_1-AverageReturn,Time-InnerStep,Step_0-AverageCtrlCost,KLInner,Step_1-PolicyExecTime,Step_0-EnvExecTime,Step_1-AverageForwardReturn,Step_1-StdForwardReturn,Step_0-MinReturn,Time-MAMLSteps,ItrTime,KLCoeffInner,Step_0-AverageForwardReturn,Step_0-AveragePolicyStd,Step_1-MaxReturn,Step_1-MinForwardReturn,Time-Sampling,Step_1-NumTrajs,n_timesteps,Step_1-EnvExecTime,Step_0-StdReturn,Step_1-StdReturn,LossAfter,Time-OuterStep,Step_0-StdForwardReturn,LossBefore,Step_0-NumTrajs,Step_0-PolicyExecTime,Step_0-MaxReturn,Step_1-AverageDiscountedReturn
-953.3853890282396,-214.88041410622748,0.009962205083310256,-498.83973545939256,931.0280070304871,-0.21360857697188998,1.3149068355560303,-0.23239673844731623,0.9550656,20,41.9048330783844,-5.0459345164383675,-488.4552671064937,0.15248799324035645,0.009979956272901037,0.007147187,2.6670215129852295,16.532551288604736,-2.429343775801418,0.9207188485415693,-1011.7272970460322,2.4369049072265625,44.39553189277649,0.0005,-2.481248776043121,0.955331,-49.18460232323392,-4.754422555338959,40.39945316314697,800,6720000,17.27384114265442,187.47928350854076,184.13614963571823,-0.0025577673,2.4368069171905518,0.9373992130685874,1.4692546e-09,800,0.9540636539459229,-45.35466024381628,-211.4152124364413
-948.5776663392306,-230.72482546413016,0.0099429115930009,-533.7125970355411,973.9270379543304,-0.31244557974400733,1.2191779613494873,-0.2945623796508935,0.9529612,21,40.39299297332764,-4.725790279199769,-529.4686938734454,0.1384580135345459,0.009923281381053457,0.007953264,2.668006420135498,16.2885684967041,-2.6343689756303217,1.1209543623823115,-947.7245380284563,2.448819160461426,42.89442420005798,0.0005,-2.6556186881243837,0.9529723,-61.48781266439804,-4.729897443293749,38.999184370040894,800,7040000,16.408410787582397,226.03334025278528,224.19084954797287,-0.0024710335,2.448721170425415,1.130149280724381,-6.3553457e-10,800,0.9415566921234131,-65.02185978446522,-229.41496520441208
-925.0122492075664,-219.19016081890558,0.009925721592195333,-510.17388380962274,1017.5510230064392,-0.20621415914583452,1.2271857261657715,-0.21425129624768716,0.9507868,22,41.029340982437134,-4.7702856499705675,-498.27324985298446,0.1385188102722168,0.009908502062554619,0.009806181,2.6285929679870605,16.44710922241211,-2.4784097610018896,0.9990649426327535,-956.6438236456428,2.538327932357788,43.61954307556152,0.0005,-2.5379233778441685,0.9508208,-45.37765113827126,-4.61180220404904,39.63352179527283,800,7360000,16.71622109413147,202.37705531984756,199.81516691041406,-0.0024192259,2.5382227897644043,1.0118918887175676,3.0584633e-09,800,1.2657134532928467,-43.83571892316916,-215.75436557789158
-926.1953583430435,-234.06045845926167,0.009942815437395622,-543.0549624733626,1060.514694929123,-0.30709567582714004,1.2065620422363281,-0.32914542581083717,0.94888586,23,40.281325817108154,-4.5280812135529915,-537.603105683983,0.13703536987304688,0.009909178900202096,0.009129916,2.5136184692382812,16.23884105682373,-2.674998662594514,0.8882139377124242,-908.2399721645555,2.627078056335449,42.95878028869629,0.0005,-2.7022727888023974,0.9489235,-68.44012895336292,-4.6182233455021695,38.90825796127319,800,7680000,16.651636600494385,177.03918228069315,177.64305259559157,-0.002781376,2.6269631385803223,0.8851677619842752,1.192838e-09,800,0.9128761291503906,-64.04198412410497,-232.8190109674256
-960.4356957397562,-229.90240359896424,0.009885353502093058,-532.6301322884427,1103.9145259857178,-0.2781364357216,1.2118382453918457,-0.295426311135821,0.9465733,24,40.78014922142029,-4.460001632688778,-524.7713369762804,0.14088726043701172,0.009897005620434066,0.008538422,2.6129298210144043,16.6005597114563,-2.6108924450064683,0.8830303381092348,-894.6380943081646,2.557129144668579,43.39367914199829,0.0005,-2.650198191550047,0.9465938,-61.763222175624,-4.788866082592369,39.397082805633545,800,8000000,16.6159770488739,177.96088822188426,176.59842881298013,-0.0025408326,2.5570168495178223,0.8898107199560048,3.6930665e-09,800,0.9554054737091064,-58.243855247976235,-227.92563685694194
-1013.9368290136451,-229.37087414730283,0.009840158949561884,-531.6193294611048,1149.0949440002441,-0.21649444369220677,1.3138649463653564,-0.3643100356715603,0.94394785,25,42.386319160461426,-4.9335982324870455,-527.6744992623372,0.14316916465759277,0.009812678718189128,0.0076399907,2.7649972438812256,17.215128898620605,-2.625417555509701,0.9805635367131923,-989.2098822396108,2.735351800918579,45.175206899642944,0.0005,-2.64516417112918,0.9439393,-75.55401285348799,-5.056882960036766,40.897555351257324,800,8320000,17.160823345184326,197.083517412082,196.11757183673046,-0.002511645,2.7351858615875244,0.9853945309755934,1.0374933e-09,800,0.9676778316497803,-45.80968478030547,-228.95306885391844
-948.670833769169,-243.83481735828084,0.009754894026797993,-563.8510172336858,1193.2678649425507,-0.3220555845099993,1.2317719459533691,-0.28503715356749226,0.94129276,26,41.64413595199585,-4.784113205902462,-558.7913103505534,0.15544605255126953,0.009759689046558342,0.008742804,2.470491409301758,17.239311695098877,-2.7810602217343057,0.8941795417848867,-959.3656714879302,2.4682559967041016,44.167073011398315,0.0005,-2.8063882839232384,0.94117576,-59.704331008525074,-4.730944482232716,40.21766781806946,800,8640000,16.990689277648926,179.09718964449908,178.83485735041702,-0.0027028874,2.4681508541107178,0.895507629986903,-2.3692848e-09,800,0.9193551540374756,-66.93338795149897,-242.35685794374956
-978.1925080566058,-226.2613906892611,0.009808500917162457,-525.0987307898341,1236.6311120986938,-0.4070136817250933,1.2152259349822998,-0.38297544797982797,0.9386522,27,40.73473787307739,-5.002111655656758,-515.8507777061418,0.14531207084655762,0.009781583246207738,0.0085264705,2.4880928993225098,16.41778564453125,-2.566283869696449,0.8387359414758233,-1002.9950297612448,2.566115140914917,43.35760807991028,0.0005,-2.612549288289424,0.9386684,-79.18078699486303,-4.878068096875671,39.344257831573486,800,8960000,17.08614206314087,171.47698843757897,167.74855628568255,-0.003078564,2.565997838973999,0.8574007714327971,-3.6783518e-09,800,0.8612854480743408,-84.10539057877878,-223.52498852503618
-864.2185992222047,-233.25886820183666,0.009717623990361898,-540.39735665128,1279.9888200759888,-0.5129192679730898,1.2190852165222168,-0.3725385925780843,0.9357131,28,40.83075189590454,-4.513809481253868,-529.367966050911,0.14946722984313965,0.009703347322220071,0.007375115,2.4468350410461426,16.706177711486816,-2.6339463254938744,0.8178606427495534,-905.3656887381851,2.46773624420166,43.35329818725586,0.0005,-2.689120643082495,0.9357506,-77.0804602282603,-4.307763312293542,39.43259859085083,800,9280000,16.952342987060547,164.2318469797626,163.57208932428802,-0.0031751709,2.467574119567871,0.8211784575263659,-4.3749813e-09,800,0.8689577579498291,-105.07896438709903,-229.7721728697291
-945.1739870348257,-223.72834929719903,0.009655389481734894,-516.7756041710065,1323.2995538711548,-0.24344418527820166,1.2075777053833008,-0.21213730360683844,0.9329051,29,40.66560888290405,-4.6496386177162385,-507.23696970875926,0.14374399185180664,0.009639066427599319,0.0070834323,2.3993310928344727,16.80347967147827,-2.5233084172535527,0.9931724479730751,-932.4043820748241,2.5844826698303223,43.30573582649231,0.0005,-2.571045171178371,0.9326544,-44.94602124230822,-4.712857777520468,39.28412866592407,800,9600000,16.76758909225464,198.81168042167425,198.6366407308384,-0.003320531,2.584372043609619,0.994061188142549,-2.8923153e-09,800,0.8773603439331055,-51.26042941866838,-220.49783259148106
