KLCoeffInner,Step_1-PolicyExecTime,Time-SampleProc,Step_0-MinForwardReturn,Step_1-MaxForwardReturn,Time-InnerStep,Step_1-AverageReturn,Time,Step_0-EnvExecTime,Step_0-AveragePolicyStd,Time-TotalInner,Time-OuterStep,Step_0-MaxForwardReturn,Step_1-EnvExecTime,Step_0-AverageCtrlCost,Step_1-AverageCtrlCost,Itr,Step_1-MinReturn,LossBefore,Step_1-AverageDiscountedReturn,KLInner,Time-MAMLSteps,Step_1-MaxReturn,Step_0-StdReturn,ItrTime,Step_1-AveragePolicyStd,LossAfter,Step_0-AverageReturn,Step_0-StdForwardReturn,Step_1-NumTrajs,Step_0-AverageDiscountedReturn,Step_0-AverageForwardReturn,Step_1-AverageForwardReturn,Step_1-StdForwardReturn,Step_1-MinForwardReturn,n_timesteps,Step_0-MinReturn,Step_0-MaxReturn,Step_0-PolicyExecTime,Step_0-NumTrajs,Time-Sampling,Step_1-StdReturn
0.0005,2.398048162460327,1.6775078773498535,-4.795994673890693,-0.36777388229648794,0.14697003364562988,-511.87499847516284,1153.4219760894775,15.175748825073242,0.95380515,38.75871014595032,2.4244377613067627,-0.24681516435218287,16.119028568267822,0.009635332768734371,0.00967965683820803,27,-983.4671918623759,1.5236438e-09,-221.80397355641628,0.006051897,2.424564838409424,-75.48468160211895,170.01277755423612,41.23198699951172,0.9537005,-0.0019080628,-522.411548180901,0.8500760497896671,800,-225.18505552040344,-2.6024224081357703,-2.549695335537607,0.8462333274571944,-4.907661860935696,8960000,-961.3037348133852,-51.208960043009874,0.8199417591094971,800,36.89142608642578,169.24427805203538
0.0005,2.3207268714904785,1.613370418548584,-4.28942117649194,-0.33457889016528214,0.14205408096313477,-519.8211558955776,1193.8598310947418,15.344349145889282,0.95167375,37.95190191268921,2.4280951023101807,-0.34032891853546554,15.357556581497192,0.009671855181603314,0.009684831324477856,28,-827.6399604688709,1.7248088e-10,-226.6957459296765,0.009378654,2.428194999694824,-68.85092310644046,160.3877936471057,40.43346190452576,0.9515696,-0.002299488,-532.2022153046604,0.8019288466392267,800,-230.60162428088313,-2.651339221341699,-2.58942094815341,0.7890698369535332,-4.12812198544542,9280000,-859.8074381240982,-69.99919116203075,0.8079032897949219,800,36.15486812591553,157.8165072013687
0.0005,2.3221726417541504,1.6482093334197998,-4.500797936501347,-0.21484106292787364,0.15132498741149902,-496.58923612922825,1234.6072671413422,15.533926486968994,0.9494166,38.27778720855713,2.4140899181365967,-0.25797541964445175,15.431126594543457,0.009523250291953883,0.009551372088729986,29,-865.2096921058953,3.3080552e-10,-216.57767389398907,0.008601335,2.414210081100464,-44.94453585860765,202.67227930640425,40.74324822425842,0.9494291,-0.00271904,-513.1934443574705,1.0133562720799056,800,-222.0900680134253,-2.556443971495399,-2.473394808557411,0.9875242568330931,-4.316412869455584,9600000,-902.0591023354596,-53.64408028539253,0.8385922908782959,800,36.434863805770874,197.50191194891562
0.0005,2.375607967376709,1.6565191745758057,-5.09575976229108,-0.24514701329073468,0.14798736572265625,-499.7690802860288,1275.1371421813965,15.27952766418457,0.9468549,38.09666204452515,2.378661870956421,-0.21048390537859832,15.509041547775269,0.009476073925085366,0.009503427201942832,30,-919.6920526347614,6.1951566e-10,-217.7373145561905,0.0074842945,2.378772020339966,-50.924317835074945,220.80010768716284,40.52563810348511,0.94676113,-0.0025514532,-519.3719966283829,1.1040088874693246,800,-224.40717220648315,-2.5873839092168294,-2.489341974228201,1.0854270215344024,-4.589066782729478,9920000,-1020.9396695482045,-43.96177892756825,0.8107969760894775,800,36.249483823776245,217.08438447285025
0.0005,2.591735363006592,1.627884864807129,-4.82980045902873,-0.23151339571414908,0.14139294624328613,-488.3405956182562,1316.0714190006256,15.257213115692139,0.9439696,38.362858057022095,2.5124950408935547,-0.21398957656721646,15.46858263015747,0.009353917241001326,0.009445968009082572,31,-893.0684277722439,-1.577288e-09,-213.0851386637343,0.0071032667,2.5125958919525146,-48.10004419675922,199.8530224473409,40.930322885513306,0.94407666,-0.0024016039,-506.6624534676119,0.9992628323655156,800,-218.3238620274367,-2.5239583500970584,-2.4322570100821985,0.9916418207451626,-4.455955577501941,10240000,-967.8286602419886,-44.642305073006185,0.8249952793121338,800,36.55118680000305,198.33601197710655
0.0005,2.3569297790527344,1.6179449558258057,-4.740809733771642,-0.4493695222001686,0.1438589096069336,-494.56430894173883,1356.7572128772736,15.319463014602661,0.9408961,38.165939807891846,2.4627981185913086,-0.23652244826443636,15.56830620765686,0.009292394018554478,0.009467950801946354,32,-876.9524178432704,-2.075732e-09,-215.35625647529596,0.008939741,2.462899923324585,-91.8329236513409,179.12732571902038,40.68163084983826,0.9406961,-0.0031664316,-520.7173176952091,0.8956145373874131,800,-223.7375200080287,-2.59429419445749,-2.463353593906748,0.8722316704572444,-4.374880510026792,10560000,-949.9775046322336,-49.174133574292334,0.8284273147583008,800,36.362070083618164,174.44893155287812
0.0005,2.339494466781616,1.6597058773040771,-4.7743161457282834,-0.18840797458034828,0.14393115043640137,-523.6546830845123,1397.5116999149323,15.39495062828064,0.9379933,38.27364492416382,2.4250192642211914,-0.35000455339981945,15.592777013778687,0.009502006266324534,0.009569281712530938,33,-888.7705845035637,-3.8668505e-10,-228.74725810266992,0.004186667,2.4251132011413574,-39.70230974611803,196.09036448748824,40.75013518333435,0.9379041,-0.0019690199,-544.539566039146,0.9804365454439052,800,-235.68339128174912,-2.7131958239294054,-2.6087041337100305,0.9670751268466123,-4.433964836788375,10880000,-956.8197431522301,-71.9702338395319,0.8173573017120361,800,36.42676901817322,193.4128122924061
0.0005,2.3884270191192627,1.6209430694580078,-4.7265123051578275,-0.18556624253044995,0.14681124687194824,-461.0240798199635,1438.8128781318665,15.474134922027588,0.9353997,38.77527594566345,2.4667117595672607,-0.24192111581095938,15.850015640258789,0.009400179741609317,0.00945041704899515,34,-908.8006402770574,-1.3202428e-09,-202.66037897392007,0.007334894,2.466829776763916,-38.919063174439906,218.11397862996134,41.2968487739563,0.9356564,-0.0023246955,-489.3394360106294,1.0905401039989178,800,-211.46204669747502,-2.437297000311538,-2.295669982050823,1.0570842284657527,-4.535248128642591,11200000,-947.1386513586358,-50.26641256194094,0.8188974857330322,800,36.9651939868927,211.4081626002554
0.0005,2.473069429397583,1.6606240272521973,-4.980036053280275,-0.19935216816571327,0.1463303565979004,-518.5633208249935,1480.867243051529,15.688212394714355,0.9331461,39.344456911087036,2.656015157699585,-0.35683292199590766,16.141151428222656,0.009309691985158861,0.009376108246232617,35,-911.8113645324422,1.2207777e-09,-226.37778913569906,0.007458052,2.6561222076416016,-41.78595049671974,185.88700935998529,42.04996299743652,0.93332464,-0.0025168199,-546.9822300093115,0.9294360558802345,800,-235.63177886153673,-2.7256014580613988,-2.583440495878735,0.9343878516144504,-4.549524796420214,11520000,-997.7955808940206,-73.3047631152227,0.8386108875274658,800,37.49518418312073,186.87741330489015
0.0005,2.3276207447052,1.6296310424804688,-4.550188465889956,-0.1652700326873994,0.14839577674865723,-511.31643820071463,1521.6168999671936,15.384873628616333,0.931151,38.229928731918335,2.462207794189453,-0.2632663583815422,15.590344905853271,0.009237685347551015,0.009354088660005073,36,-938.645547466934,2.8595326e-09,-224.06590008698493,0.007809256,2.4623119831085205,-34.99558599177893,184.44310198194486,40.74503993988037,0.9312705,-0.0016945279,-538.0523842427992,0.9222318061438469,800,-232.31146992782553,-2.681024235866445,-2.547228102343568,0.941399325411792,-4.683200426913443,11840000,-911.8935578879799,-54.717020766983715,0.82741379737854,800,36.40912318229675,188.2708995890596
0.0005,2.344402313232422,1.6473257541656494,-4.587866610148658,-0.14325983399243308,0.1444690227508545,-456.0189087141451,1562.320111989975,15.377756357192993,0.92879736,38.2164101600647,2.431565046310425,-0.21225437849660245,15.576549053192139,0.009190337859520224,0.009376852761157206,37,-890.3471107922398,-3.4064054e-09,-200.28619774737342,0.0041981502,2.4316658973693848,-30.584484472306865,201.30951696887968,40.69866991043091,0.9287126,-0.0020667731,-490.6264360176603,1.0065577730717796,800,-211.05584437013619,-2.443941842228781,-2.270717690809568,0.9673401097501727,-4.442142588810482,12160000,-919.39657578817,-44.338983154097264,0.8106889724731445,800,36.38258767127991,193.4644697519322
0.0005,2.335108995437622,1.6183440685272217,-4.981977439691575,-0.18223009411158625,0.13905692100524902,-492.7708065820318,1603.0851709842682,15.334089994430542,0.9258724,38.2604558467865,2.4469070434570312,-0.2347792877488196,15.602277755737305,0.00913643211853443,0.00926608197860056,38,-899.0821388088992,2.0079316e-10,-218.02955297123498,0.006708807,2.447010040283203,-38.32134016567213,194.25648747312115,40.760576009750366,0.9258276,-0.002578229,-537.6547056909441,0.9712536598756533,800,-231.9891520498209,-2.679137096336186,-2.4545879509315585,0.9578959129989671,-4.486329055322746,12480000,-998.4836839780738,-48.83074242041231,0.8177156448364258,800,36.460792779922485,191.56904688130393
0.0005,2.3389782905578613,1.6187489032745361,-4.526457448394947,-0.15842787299871816,0.14518404006958008,-430.56510031027034,1643.7408981323242,15.339519500732422,0.9229363,38.18161678314209,2.420844078063965,-0.3077054133927694,15.620553493499756,0.009032643638075242,0.00929733024506524,39,-833.2471804614531,-1.9416213e-09,-189.0776277763227,0.008510744,2.420945167541504,-33.730563706175225,201.601495328923,40.65143609046936,0.9227342,-0.0016430634,-462.2516506348136,1.0080310607079566,800,-198.6747534480763,-2.3022256095359928,-2.1435281713062864,0.9825763571434345,-4.157286307081289,12800000,-907.0439288435458,-63.565777803962355,0.8199028968811035,800,36.374470949172974,196.51086643773147
0.0005,2.5647382736206055,1.8057501316070557,-4.713998112605436,-0.309494890844227,0.15794610977172852,-483.16867921670985,1686.819657087326,15.431074619293213,0.9201189,40.38810968399048,2.6383731365203857,-0.35645100301505894,16.861586570739746,0.00903235757907147,0.009179538622407127,40,-889.5747322286951,6.362796e-10,-213.01420642902065,0.0076932996,2.6384811401367188,-63.814187872737875,184.1589993105165,43.07442307472229,0.9199286,-0.0019174622,-515.8832360462966,0.9208092844300281,800,-222.64407026202548,-2.570383822652411,-2.406663857461142,0.9740841074437178,-4.438890607583573,13120000,-944.6225130242326,-73.09949128423236,0.8239755630493164,800,38.379904985427856,194.79965410563042
0.0005,2.5629899501800537,1.659895896911621,-4.758642753940922,-0.21959613975694942,0.1486210823059082,-500.10051334225574,1730.055279970169,16.3073947429657,0.917784,40.70268392562866,2.475051164627075,-0.17765762842728627,16.477201223373413,0.009079847090800322,0.009200799268783304,41,-945.044886390836,-1.3228506e-09,-221.29899030093532,0.005873763,2.475155830383301,-45.85598466656839,183.55962037474188,43.230748891830444,0.917607,-0.0023093154,-542.0133949901581,0.9177930375410313,800,-234.0609144234126,-2.7009871278599893,-2.4913017674424953,0.9728486716235264,-4.715575640956726,13440000,-953.5904563877557,-37.38141160645125,0.8661172389984131,800,38.850276708602905,194.55156392672296
